Source,recipe_name,Target,ingredient_en,Type,book,chapter,section,ingredient_type
B02C003S02,botellum,liquamen,liquamen,Undirected,2,3,2,Additive
B02C003S02,botellum,vinum,wine,Undirected,2,3,2,Alcoholic Beverages
B02C003S02,botellum,ovum,eggs,Undirected,2,3,2,Dairy
B02C003S02,botellum,nucleus,pine nuts,Undirected,2,3,2,Nuts & Seeds
B02C004S01,lucanicae,piper,pepper,Undirected,2,4,1,Spices
B02C004S01,lucanicae,cuminum,cumin,Undirected,2,4,1,Spices
B02C004S01,lucanicae,ruta,rue,Undirected,2,4,1,Herbs
B02C004S01,lucanicae,satureia,savory,Undirected,2,4,1,Herbs
B02C004S01,lucanicae,petroselinum,parsley,Undirected,2,4,1,Herbs
B02C004S01,lucanicae,liquamen,liquamen,Undirected,2,4,1,Additive
B02C004S01,lucanicae,porcus,pork,Undirected,2,4,1,Meat
B02C004S01,lucanicae,nux,wallnuts,Undirected,2,4,1,Nuts & Seeds
B02C004S01,lucanicae,bacae_lauri,laurel berry,Undirected,2,4,1,Spices
B02C004S01,lucanicae,conditum,spiced wine,Undirected,2,4,1,Alcoholic Beverages
B02C004S01,lucanicae,nucleus,pine nuts,Undirected,2,4,1,Nuts & Seeds
B02C005S01,farcimina,piper,pepper,Undirected,2,5,1,Spices
B02C005S01,farcimina,laser,laser,Undirected,2,5,1,Spices
B02C005S01,farcimina,liquamen,liquamen,Undirected,2,5,1,Additive
B02C005S01,farcimina,ovum,eggs,Undirected,2,5,1,Dairy
B02C005S01,farcimina,nucleus,pine nuts,Undirected,2,5,1,Nuts & Seeds
B02C005S01,farcimina,cerebrum,brain,Undirected,2,5,1,Meat
B02C005S02,farcimina_aliter_1,piper,pepper,Undirected,2,5,2,Spices
B02C005S02,farcimina_aliter_1,sinapis,mustard,Undirected,2,5,2,Spices
B02C005S02,farcimina_aliter_1,liquamen,liquamen,Undirected,2,5,2,Additive
B02C005S02,farcimina_aliter_1,sal,salt,Undirected,2,5,2,Additive
B02C005S02,farcimina_aliter_1,porcus,pork,Undirected,2,5,2,Meat
B02C005S02,farcimina_aliter_1,nucleus,pine nuts,Undirected,2,5,2,Nuts & Seeds
B02C005S02,farcimina_aliter_1,alica,spelt / emmer wheat,Undirected,2,5,2,Cereals
B02C005S03,farcimina_aliter_2,piper,pepper,Undirected,2,5,3,Spices
B02C005S03,farcimina_aliter_2,porrum,leeks,Undirected,2,5,3,Vegetables
B02C005S03,farcimina_aliter_2,liquamen,liquamen,Undirected,2,5,3,Additive
B02C005S03,farcimina_aliter_2,ovum,eggs,Undirected,2,5,3,Dairy
B02C005S03,farcimina_aliter_2,ligusticum,lovage,Undirected,2,5,3,Herbs
B02C005S03,farcimina_aliter_2,lardum,bacon/fat,Undirected,2,5,3,Meat
B02C005S03,farcimina_aliter_2,porcus,pork,Undirected,2,5,3,Meat
B02C005S03,farcimina_aliter_2,nucleus,pine nuts,Undirected,2,5,3,Nuts & Seeds
B02C005S03,farcimina_aliter_2,alica,spelt / emmer wheat,Undirected,2,5,3,Cereals
B02C005S04,farcimina_aliter_circellos_isiciatos_3,cuminum,cumin,Undirected,2,5,4,Spices
B02C005S04,farcimina_aliter_circellos_isiciatos_3,oenogarum,oenogarum,Undirected,2,5,4,Additive
B03C001S01,de_holeribus,nitrum,soda,Undirected,3,1,1,Additive
B03C001S01,de_holeribus,holus,vegetables,Undirected,3,1,1,Vegetables
B03C002S01,pulmentarium_ad_uentrem,piper,pepper,Undirected,3,2,1,Spices
B03C002S01,pulmentarium_ad_uentrem,cuminum,cumin,Undirected,3,2,1,Spices
B03C002S01,pulmentarium_ad_uentrem,porrum,leeks,Undirected,3,2,1,Vegetables
B03C002S01,pulmentarium_ad_uentrem,liquamen,liquamen,Undirected,3,2,1,Additive
B03C002S01,pulmentarium_ad_uentrem,passum,raisin wine,Undirected,3,2,1,Alcoholic Beverages
B03C002S01,pulmentarium_ad_uentrem,beta,beet,Undirected,3,2,1,Vegetables
B03C002S02,similiter,piper,pepper,Undirected,3,2,2,Spices
B03C002S02,similiter,cuminum,cumin,Undirected,3,2,2,Spices
B03C002S03,similiter_aliter_ad_ventrem_1,piper,pepper,Undirected,3,2,3,Spices
B03C002S03,similiter_aliter_ad_ventrem_1,cuminum,cumin,Undirected,3,2,3,Spices
B03C002S03,similiter_aliter_ad_ventrem_1,nitrum,soda,Undirected,3,2,3,Additive
B03C002S03,similiter_aliter_ad_ventrem_1,liquamen,liquamen,Undirected,3,2,3,Additive
B03C002S03,similiter_aliter_ad_ventrem_1,passum,raisin wine,Undirected,3,2,3,Alcoholic Beverages
B03C002S03,similiter_aliter_ad_ventrem_1,caroenum,caroenum,Undirected,3,2,3,Additive
B03C002S03,similiter_aliter_ad_ventrem_1,oleum,oil,Undirected,3,2,3,Plants
B03C002S03,similiter_aliter_ad_ventrem_1,nux,wallnuts,Undirected,3,2,3,Nuts & Seeds
B03C002S04,aliter_betacios_varronis,oleum,oil,Undirected,3,2,4,Plants
B03C002S04,aliter_betacios_varronis,sal,salt,Undirected,3,2,4,Additive
B03C002S04,aliter_betacios_varronis,beta,beet,Undirected,3,2,4,Vegetables
B03C002S04,aliter_betacios_varronis,pullus,chicken,Undirected,3,2,4,Meat
B03C002S05,similiter_aliter_ad_ventrem_2,piper,pepper,Undirected,3,2,5,Spices
B03C002S05,similiter_aliter_ad_ventrem_2,apium,celery (celery seed),Undirected,3,2,5,Herbs
B03C002S05,similiter_aliter_ad_ventrem_2,porrum,leeks,Undirected,3,2,5,Vegetables
B03C002S05,similiter_aliter_ad_ventrem_2,liquamen,liquamen,Undirected,3,2,5,Additive
B03C002S05,similiter_aliter_ad_ventrem_2,mel,honey,Undirected,3,2,5,Additive
B03C003S01,asparagos,asparagus,asparagus,Undirected,3,3,1,Vegetables
B03C004S01,cucurbitas,piper,pepper,Undirected,3,4,1,Spices
B03C004S01,cucurbitas,cuminum,cumin,Undirected,3,4,1,Spices
B03C004S01,cucurbitas,silphium,silphium,Undirected,3,4,1,Spices
B03C004S01,cucurbitas,laser,laser,Undirected,3,4,1,Spices
B03C004S01,cucurbitas,ruta,rue,Undirected,3,4,1,Herbs
B03C004S01,cucurbitas,liquamen,liquamen,Undirected,3,4,1,Additive
B03C004S01,cucurbitas,acetum,vinegar,Undirected,3,4,1,Additive
B03C004S01,cucurbitas,cucurbita,gourd,Undirected,3,4,1,Vegetables
B03C004S01,cucurbitas,defritum,defritum,Undirected,3,4,1,Additive
B03C004S02,cucurbitas_aliter_cucurbitas_iure_coloca,piper,pepper,Undirected,3,4,2,Spices
B03C004S02,cucurbitas_aliter_cucurbitas_iure_coloca,cuminum,cumin,Undirected,3,4,2,Spices
B03C004S02,cucurbitas_aliter_cucurbitas_iure_coloca,ruta,rue,Undirected,3,4,2,Herbs
B03C004S02,cucurbitas_aliter_cucurbitas_iure_coloca,liquamen,liquamen,Undirected,3,4,2,Additive
B03C004S02,cucurbitas_aliter_cucurbitas_iure_coloca,acetum,vinegar,Undirected,3,4,2,Additive
B03C004S02,cucurbitas_aliter_cucurbitas_iure_coloca,amulum,roux,Undirected,3,4,2,Cereals
B03C004S02,cucurbitas_aliter_cucurbitas_iure_coloca,cucurbita,gourd,Undirected,3,4,2,Vegetables
B03C004S02,cucurbitas_aliter_cucurbitas_iure_coloca,colocasia,colocasia ,Undirected,3,4,2,Plants
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,piper,pepper,Undirected,3,4,3,Spices
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,cuminum,cumin,Undirected,3,4,3,Spices
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,coriandrum,coriander,Undirected,3,4,3,Herbs
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,laser,laser,Undirected,3,4,3,Spices
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,liquamen,liquamen,Undirected,3,4,3,Additive
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,acetum,vinegar,Undirected,3,4,3,Additive
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,sal,salt,Undirected,3,4,3,Additive
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,mel,honey,Undirected,3,4,3,Additive
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,oleum,oil,Undirected,3,4,3,Plants
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,cucurbita,gourd,Undirected,3,4,3,Vegetables
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,menta,mint,Undirected,3,4,3,Herbs
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,palmula,dates,Undirected,3,4,3,Fruit
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,nucleus,pine nuts,Undirected,3,4,3,Nuts & Seeds
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,caroenum,caroenum,Undirected,3,4,3,Additive
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,defritum,defritum,Undirected,3,4,3,Additive
B03C004S03,cucurbitas_aliter_cucurbitas_more_alexan,cariota,date,Undirected,3,4,3,Fruit
B03C004S04,cucurbitas_aliter_cucurbitas_elixatus_3,oleum,oil,Undirected,3,4,4,Plants
B03C004S04,cucurbitas_aliter_cucurbitas_elixatus_3,cucurbita,gourd,Undirected,3,4,4,Vegetables
B03C004S04,cucurbitas_aliter_cucurbitas_elixatus_3,liquamen,liquamen,Undirected,3,4,4,Additive
B03C004S04,cucurbitas_aliter_cucurbitas_elixatus_3,merum,pure wine,Undirected,3,4,4,Alcoholic Beverages
B03C004S05,cucurbitas_aliter_cucurbitas_frictas_4,oenogarum,oenogarum,Undirected,3,4,5,Additive
B03C004S05,cucurbitas_aliter_cucurbitas_frictas_4,piper,pepper,Undirected,3,4,5,Spices
B03C004S05,cucurbitas_aliter_cucurbitas_frictas_4,cucurbita,gourd,Undirected,3,4,5,Vegetables
B03C004S06,cucurbitas_aliter_cucurbitas_elixatus_et,oleum,oil,Undirected,3,4,6,Plants
B03C004S06,cucurbitas_aliter_cucurbitas_elixatus_et,cucurbita,gourd,Undirected,3,4,6,Vegetables
B03C004S06,cucurbitas_aliter_cucurbitas_elixatus_et,cuminum,cumin,Undirected,3,4,6,Spices
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,piper,pepper,Undirected,3,4,7,Spices
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,cuminum,cumin,Undirected,3,4,7,Spices
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,origanum,oregano,Undirected,3,4,7,Herbs
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,cepa,onion,Undirected,3,4,7,Vegetables
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,liquamen,liquamen,Undirected,3,4,7,Additive
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,oleum,oil,Undirected,3,4,7,Plants
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,vinum,wine,Undirected,3,4,7,Alcoholic Beverages
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,amulum,roux,Undirected,3,4,7,Cereals
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,cucurbita,gourd,Undirected,3,4,7,Vegetables
B03C004S07,cucurbitas_aliter_cucurbitas_frictas_tri,ligusticum,lovage,Undirected,3,4,7,Herbs
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,piper,pepper,Undirected,3,4,8,Spices
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,cuminum,cumin,Undirected,3,4,8,Spices
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,coriandrum,coriander,Undirected,3,4,8,Herbs
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,silphium,silphium,Undirected,3,4,8,Spices
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,carum,caraway,Undirected,3,4,8,Spices
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,apium,celery (celery seed),Undirected,3,4,8,Herbs
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,liquamen,liquamen,Undirected,3,4,8,Additive
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,acetum,vinegar,Undirected,3,4,8,Additive
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,mel,honey,Undirected,3,4,8,Additive
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,oleum,oil,Undirected,3,4,8,Plants
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,vinum,wine,Undirected,3,4,8,Alcoholic Beverages
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,cucurbita,gourd,Undirected,3,4,8,Vegetables
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,tubera,truffles,Undirected,3,4,8,Fungi
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,gallina,hen,Undirected,3,4,8,Meat
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,menta,mint,Undirected,3,4,8,Herbs
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,pulegium,pennyroyal,Undirected,3,4,8,Herbs
B03C004S08,cucurbitas_aliter_cucurbitas_cum_gallina,nasturtium,cress,Undirected,3,4,8,Herbs
B03C005S01,citrium,silphium,silphium,Undirected,3,5,1,Spices
B03C005S01,citrium,acetum,vinegar,Undirected,3,5,1,Additive
B03C005S01,citrium,menta,mint,Undirected,3,5,1,Herbs
B03C005S01,citrium,liquamen,liquamen,Undirected,3,5,1,Additive
B03C006S01,cucumeres,liquamen,liquamen,Undirected,3,6,1,Additive
B03C006S01,cucumeres,oenogarum,oenogarum,Undirected,3,6,1,Additive
B03C006S01,cucumeres,cucumis,cucumber,Undirected,3,6,1,Vegetables
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,piper,pepper,Undirected,3,6,2,Spices
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,cuminum,cumin,Undirected,3,6,2,Spices
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,apium,celery (celery seed),Undirected,3,6,2,Herbs
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,liquamen,liquamen,Undirected,3,6,2,Additive
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,mel,honey,Undirected,3,6,2,Additive
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,oleum,oil,Undirected,3,6,2,Plants
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,cucumis,cucumber,Undirected,3,6,2,Vegetables
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,cerebrum,brain,Undirected,3,6,2,Meat
B03C006S02,cucumeres_aliter_cucumeres_rasos_1,ovum,eggs,Undirected,3,6,2,Dairy
B03C006S03,cucumeres_aliter_cucumeres_2,piper,pepper,Undirected,3,6,3,Spices
B03C006S03,cucumeres_aliter_cucumeres_2,silphium,silphium,Undirected,3,6,3,Spices
B03C006S03,cucumeres_aliter_cucumeres_2,liquamen,liquamen,Undirected,3,6,3,Additive
B03C006S03,cucumeres_aliter_cucumeres_2,acetum,vinegar,Undirected,3,6,3,Additive
B03C006S03,cucumeres_aliter_cucumeres_2,mel,honey,Undirected,3,6,3,Additive
B03C006S03,cucumeres_aliter_cucumeres_2,passum,raisin wine,Undirected,3,6,3,Alcoholic Beverages
B03C006S03,cucumeres_aliter_cucumeres_2,cucumis,cucumber,Undirected,3,6,3,Vegetables
B03C007S01,pepones_et_melones,piper,pepper,Undirected,3,7,1,Spices
B03C007S01,pepones_et_melones,silphium,silphium,Undirected,3,7,1,Spices
B03C007S01,pepones_et_melones,liquamen,liquamen,Undirected,3,7,1,Additive
B03C007S01,pepones_et_melones,acetum,vinegar,Undirected,3,7,1,Additive
B03C007S01,pepones_et_melones,mel,honey,Undirected,3,7,1,Additive
B03C007S01,pepones_et_melones,passum,raisin wine,Undirected,3,7,1,Alcoholic Beverages
B03C008S01,maluas,piper,pepper,Undirected,3,8,1,Spices
B03C008S01,maluas,oenogarum,oenogarum,Undirected,3,8,1,Additive
B03C008S01,maluas,liquamen,liquamen,Undirected,3,8,1,Additive
B03C008S01,maluas,acetum,vinegar,Undirected,3,8,1,Additive
B03C008S01,maluas,passum,raisin wine,Undirected,3,8,1,Alcoholic Beverages
B03C008S01,maluas,caroenum,caroenum,Undirected,3,8,1,Additive
B03C008S01,maluas,oleum,oil,Undirected,3,8,1,Plants
B03C008S01,maluas,malva,mallows,Undirected,3,8,1,Vegetables
B03C009S01,cymas_et_cauliculos,piper,pepper,Undirected,3,9,1,Spices
B03C009S01,cymas_et_cauliculos,cuminum,cumin,Undirected,3,9,1,Spices
B03C009S01,cymas_et_cauliculos,coriandrum,coriander,Undirected,3,9,1,Herbs
B03C009S01,cymas_et_cauliculos,folia_cauliculorum,cabbage,Undirected,3,9,1,Vegetables
B03C009S01,cymas_et_cauliculos,ruta,rue,Undirected,3,9,1,Herbs
B03C009S01,cymas_et_cauliculos,liquamen,liquamen,Undirected,3,9,1,Additive
B03C009S01,cymas_et_cauliculos,sal,salt,Undirected,3,9,1,Additive
B03C009S01,cymas_et_cauliculos,oleum,oil,Undirected,3,9,1,Plants
B03C009S01,cymas_et_cauliculos,vinum,wine,Undirected,3,9,1,Alcoholic Beverages
B03C009S01,cymas_et_cauliculos,ligusticum,lovage,Undirected,3,9,1,Herbs
B03C009S01,cymas_et_cauliculos,menta,mint,Undirected,3,9,1,Herbs
B03C009S02,cymas_et_cauliculos_aliter_1,piper,pepper,Undirected,3,9,2,Spices
B03C009S02,cymas_et_cauliculos_aliter_1,cuminum,cumin,Undirected,3,9,2,Spices
B03C009S02,cymas_et_cauliculos_aliter_1,coriandrum,coriander,Undirected,3,9,2,Herbs
B03C009S02,cymas_et_cauliculos_aliter_1,folia_cauliculorum,cabbage,Undirected,3,9,2,Vegetables
B03C009S02,cymas_et_cauliculos_aliter_1,cepa,onion,Undirected,3,9,2,Vegetables
B03C009S02,cymas_et_cauliculos_aliter_1,passum,raisin wine,Undirected,3,9,2,Alcoholic Beverages
B03C009S02,cymas_et_cauliculos_aliter_1,caroenum,caroenum,Undirected,3,9,2,Additive
B03C009S02,cymas_et_cauliculos_aliter_1,oleum,oil,Undirected,3,9,2,Plants
B03C009S03,cymas_et_cauliculos_aliter_2,piper,pepper,Undirected,3,9,3,Spices
B03C009S03,cymas_et_cauliculos_aliter_2,folia_cauliculorum,cabbage,Undirected,3,9,3,Vegetables
B03C009S03,cymas_et_cauliculos_aliter_2,cuminum,cumin,Undirected,3,9,3,Spices
B03C009S03,cymas_et_cauliculos_aliter_2,coriandrum,coriander,Undirected,3,9,3,Herbs
B03C009S03,cymas_et_cauliculos_aliter_2,porrum,leeks,Undirected,3,9,3,Vegetables
B03C009S03,cymas_et_cauliculos_aliter_2,liquamen,liquamen,Undirected,3,9,3,Additive
B03C009S03,cymas_et_cauliculos_aliter_2,oleum,oil,Undirected,3,9,3,Plants
B03C009S03,cymas_et_cauliculos_aliter_2,merum,pure wine,Undirected,3,9,3,Alcoholic Beverages
B03C009S04,cymas_et_cauliculos_aliter_3,porrum,leeks,Undirected,3,9,4,Vegetables
B03C009S04,cymas_et_cauliculos_aliter_3,conditum,spiced wine,Undirected,3,9,4,Alcoholic Beverages
B03C009S04,cymas_et_cauliculos_aliter_3,piper,pepper,Undirected,3,9,4,Spices
B03C009S04,cymas_et_cauliculos_aliter_3,folia_cauliculorum,cabbage,Undirected,3,9,4,Vegetables
B03C009S04,cymas_et_cauliculos_aliter_3,cuminum,cumin,Undirected,3,9,4,Spices
B03C009S04,cymas_et_cauliculos_aliter_3,coriandrum,coriander,Undirected,3,9,4,Herbs
B03C009S04,cymas_et_cauliculos_aliter_3,liquamen,liquamen,Undirected,3,9,4,Additive
B03C009S04,cymas_et_cauliculos_aliter_3,oleum,oil,Undirected,3,9,4,Plants
B03C009S05,cymas_et_cauliculos_aliter_4,piper,pepper,Undirected,3,9,5,Spices
B03C009S05,cymas_et_cauliculos_aliter_4,folia_cauliculorum,cabbage,Undirected,3,9,5,Vegetables
B03C009S05,cymas_et_cauliculos_aliter_4,cuminum,cumin,Undirected,3,9,5,Spices
B03C009S05,cymas_et_cauliculos_aliter_4,coriandrum,coriander,Undirected,3,9,5,Herbs
B03C009S05,cymas_et_cauliculos_aliter_4,porrum,leeks,Undirected,3,9,5,Vegetables
B03C009S05,cymas_et_cauliculos_aliter_4,liquamen,liquamen,Undirected,3,9,5,Additive
B03C009S05,cymas_et_cauliculos_aliter_4,oleum,oil,Undirected,3,9,5,Plants
B03C009S05,cymas_et_cauliculos_aliter_4,oliva,olives,Undirected,3,9,5,Fruit
B03C009S06,cymas_et_cauliculos_aliter_5,piper,pepper,Undirected,3,9,6,Spices
B03C009S06,cymas_et_cauliculos_aliter_5,passum,raisin wine,Undirected,3,9,6,Alcoholic Beverages
B03C009S06,cymas_et_cauliculos_aliter_5,folia_cauliculorum,cabbage,Undirected,3,9,6,Vegetables
B03C009S06,cymas_et_cauliculos_aliter_5,cuminum,cumin,Undirected,3,9,6,Spices
B03C009S06,cymas_et_cauliculos_aliter_5,coriandrum,coriander,Undirected,3,9,6,Herbs
B03C009S06,cymas_et_cauliculos_aliter_5,porrum,leeks,Undirected,3,9,6,Vegetables
B03C009S06,cymas_et_cauliculos_aliter_5,liquamen,liquamen,Undirected,3,9,6,Additive
B03C009S06,cymas_et_cauliculos_aliter_5,oleum,oil,Undirected,3,9,6,Plants
B03C009S06,cymas_et_cauliculos_aliter_5,alica,spelt / emmer wheat,Undirected,3,9,6,Cereals
B03C009S06,cymas_et_cauliculos_aliter_5,nucleus,pine nuts,Undirected,3,9,6,Nuts & Seeds
B03C009S06,cymas_et_cauliculos_aliter_5,uvae_passae,raisins,Undirected,3,9,6,Fruit
B03C010S01,porros,porrum,leeks,Undirected,3,10,1,Vegetables
B03C010S01,porros,liquamen,liquamen,Undirected,3,10,1,Additive
B03C010S01,porros,sal,salt,Undirected,3,10,1,Additive
B03C010S01,porros,oleum,oil,Undirected,3,10,1,Plants
B03C010S01,porros,merum,pure wine,Undirected,3,10,1,Alcoholic Beverages
B03C010S02,porros_aliter_porros_1,folia_cauliculorum,cabbage,Undirected,3,10,2,Vegetables
B03C010S02,porros_aliter_porros_1,porrum,leeks,Undirected,3,10,2,Vegetables
B03C010S02,porros_aliter_porros_1,liquamen,liquamen,Undirected,3,10,2,Additive
B03C010S02,porros_aliter_porros_1,oleum,oil,Undirected,3,10,2,Plants
B03C010S02,porros_aliter_porros_1,merum,pure wine,Undirected,3,10,2,Alcoholic Beverages
B03C010S02,porros_aliter_porros_1,sal,salt,Undirected,3,10,2,Additive
B03C010S03,porros_aliter_porros_2,bacae_lauri,laurel berry,Undirected,3,10,3,Spices
B03C010S03,porros_aliter_porros_2,porrum,leeks,Undirected,3,10,3,Vegetables
B03C010S03,porros_aliter_porros_2,liquamen,liquamen,Undirected,3,10,3,Additive
B03C010S03,porros_aliter_porros_2,oleum,oil,Undirected,3,10,3,Plants
B03C010S03,porros_aliter_porros_2,merum,pure wine,Undirected,3,10,3,Alcoholic Beverages
B03C010S03,porros_aliter_porros_2,sal,salt,Undirected,3,10,3,Additive
B03C010S04,porros_aliter_porros_3,porrum,leeks,Undirected,3,10,4,Vegetables
B03C010S04,porros_aliter_porros_3,faba,bean,Undirected,3,10,4,Legumes
B03C011S01,betas,cuminum,cumin,Undirected,3,11,1,Spices
B03C011S01,betas,coriandrum,coriander,Undirected,3,11,1,Herbs
B03C011S01,betas,porrum,leeks,Undirected,3,11,1,Vegetables
B03C011S01,betas,liquamen,liquamen,Undirected,3,11,1,Additive
B03C011S01,betas,acetum,vinegar,Undirected,3,11,1,Additive
B03C011S01,betas,oleum,oil,Undirected,3,11,1,Plants
B03C011S01,betas,farina,flour,Undirected,3,11,1,Cereals
B03C011S01,betas,beta,beet,Undirected,3,11,1,Vegetables
B03C011S01,betas,uvae_passae,raisins,Undirected,3,11,1,Fruit
B03C011S02,betas_aliter_betas_elixas_1,sinapis,mustard,Undirected,3,11,2,Spices
B03C011S02,betas_aliter_betas_elixas_1,acetum,vinegar,Undirected,3,11,2,Additive
B03C011S02,betas_aliter_betas_elixas_1,oleum,oil,Undirected,3,11,2,Plants
B03C011S02,betas_aliter_betas_elixas_1,beta,beet,Undirected,3,11,2,Vegetables
B03C012S01,holisera,liquamen,liquamen,Undirected,3,12,1,Additive
B03C012S01,holisera,oleum,oil,Undirected,3,12,1,Plants
B03C012S01,holisera,holus,vegetables,Undirected,3,12,1,Vegetables
B03C012S01,holisera,piscis,fish,Undirected,3,12,1,Fish
B03C012S01,holisera,merum,pure wine,Undirected,3,12,1,Alcoholic Beverages
B03C013S01,rapas_siue_napos,cuminum,cumin,Undirected,3,13,1,Spices
B03C013S01,rapas_siue_napos,laser,laser,Undirected,3,13,1,Spices
B03C013S01,rapas_siue_napos,ruta,rue,Undirected,3,13,1,Herbs
B03C013S01,rapas_siue_napos,rapa,turnips,Undirected,3,13,1,Vegetables
B03C013S01,rapas_siue_napos,liquamen,liquamen,Undirected,3,13,1,Additive
B03C013S01,rapas_siue_napos,acetum,vinegar,Undirected,3,13,1,Additive
B03C013S01,rapas_siue_napos,mel,honey,Undirected,3,13,1,Additive
B03C013S01,rapas_siue_napos,oleum,oil,Undirected,3,13,1,Plants
B03C013S01,rapas_siue_napos,caroenum,caroenum,Undirected,3,13,1,Additive
B03C013S01,rapas_siue_napos,defritum,defritum,Undirected,3,13,1,Additive
B03C013S02,aliter rapas sive napos,acetum,vinegar,Undirected,3,13,2,Additive
B03C013S02,aliter rapas sive napos,oleum,oil,Undirected,3,13,2,Plants
B03C014S01,rafanos,raphanus,radish,Undirected,3,14,1,Vegetables
B03C014S01,rafanos,piper,pepper,Undirected,3,14,1,Spices
